Year,State,Value
2012,TEXAS,"2,851"
2012,TEXAS, (D)
2012,TEXAS,440
2012,TEXAS,"16,832"
2012,TEXAS,650
2012,TEXAS, (D)
2012,TEXAS,"1,368"
2012,TEXAS,"1,814"
2012,TEXAS,616
2012,TEXAS,"5,520"
2012,TEXAS,"1,236"
2012,TEXAS,"9,276"
2012,TEXAS,"1,749"
2012,TEXAS, (D)
2012,TEXAS, (D)
2012,TEXAS,"866,912"
2012,TEXAS, (D)
2012,TEXAS, (D)
2012,TEXAS, (D)
2012,TEXAS, (D)
2012,TEXAS, (D)
2012,TEXAS,"26,328"
2012,TEXAS, (D)
2012,TEXAS,218
2012,TEXAS,"257,200"
2012,TEXAS, (D)
2012,TEXAS, (D)
2012,TEXAS,"771,412"
2012,TEXAS, (D)
2012,TEXAS,"1,120"
2012,TEXAS, (D)
2012,TEXAS,"67,392"
2012,TEXAS,"1,005,348"
2012,TEXAS,"842,274"
2012,TEXAS,"1,662"
2012,TEXAS,"3,961"
2012,TEXAS,"16,684"
2012,TEXAS,"10,420"
2012,UTAH, (D)
2012,UTAH,"259,211"
2012,UTAH, (D)
2012,UTAH,940
2012,UTAH,"52,250"
2012,UTAH,"3,121"
2012,UTAH,"290,426"
2012,UTAH, (D)
2012,UTAH, (D)
2012,UTAH, (D)
2012,UTAH,"2,916"
2012,UTAH, (D)
2012,UTAH, (D)
2012,UTAH,"4,450"
2012,UTAH, (D)
2012,UTAH,"13,081"
2012,UTAH,"2,051"
2012,UTAH,"7,389"
2012,UTAH, (D)
2012,UTAH,770
2012,UTAH, (D)
2012,UTAH,140
2012,UTAH,"12,246"
2012,UTAH,"1,420"
2012,VERMONT,"197,939"
2012,VERMONT,"4,610"
2012,VERMONT,714
2012,VERMONT,"4,934"
2012,VERMONT,"148,590"
2012,VERMONT,"1,100"
2012,VERMONT,"1,088"
2012,VERMONT,"9,984"
2012,VERMONT, (D)
2012,VERMONT,"5,005"
2012,VERMONT, (D)
2012,VERMONT,"10,539"
2012,VERMONT,"3,684"
2012,VIRGINIA,"5,650"
2012,VIRGINIA,820
2012,VIRGINIA,"1,200"
2012,VIRGINIA,"1,542"
2012,VIRGINIA,"6,284"
2012,VIRGINIA,"4,760"
2012,VIRGINIA,"6,020"
2012,VIRGINIA, (D)
2012,VIRGINIA, (D)
2012,VIRGINIA,131
2012,VIRGINIA,960
2012,VIRGINIA,"7,170"
2012,VIRGINIA,567
2012,VIRGINIA,"2,719"
2012,VIRGINIA,560
2012,VIRGINIA,"2,734"
2012,VIRGINIA,"14,970"
2012,VIRGINIA,555
2012,VIRGINIA,"5,324"
2012,VIRGINIA,"1,000"
2012,VIRGINIA,"2,949"
2012,VIRGINIA, (D)
2012,VIRGINIA,560
2012,VIRGINIA, (D)
2012,VIRGINIA,"1,880"
2012,VIRGINIA,"1,890"
2012,VIRGINIA, (D)
2012,VIRGINIA,864
2012,VIRGINIA,290
2012,VIRGINIA, (D)
2012,VIRGINIA,722
2012,VIRGINIA, (D)
2012,VIRGINIA, (D)
2012,VIRGINIA,400
2012,VIRGINIA, (D)
2012,VIRGINIA,654
2012,VIRGINIA,"2,319"
2012,VIRGINIA,"1,560"
2012,VIRGINIA,"12,142"
2012,VIRGINIA,"2,400"
2012,VIRGINIA,"2,310"
2012,VIRGINIA,"12,718"
2012,VIRGINIA,"3,631"
2012,VIRGINIA,"19,770"
2012,VIRGINIA,"1,386"
2012,VIRGINIA,"10,105"
2012,VIRGINIA,"1,535"
2012,VIRGINIA,"5,318"
2012,VIRGINIA,"20,716"
2012,VIRGINIA,"3,603"
2012,VIRGINIA, (D)
2012,VIRGINIA,955
2012,VIRGINIA, (D)
2012,VIRGINIA,"1,114"
2012,VIRGINIA, (D)
2012,VIRGINIA, (D)
2012,VIRGINIA,"1,453"
2012,VIRGINIA,"2,240"
2012,VIRGINIA, (D)
2012,VIRGINIA,"1,480"
2012,VIRGINIA,"2,264"
2012,VIRGINIA,305
2012,VIRGINIA,520
2012,VIRGINIA,"4,016"
2012,VIRGINIA,"1,860"
2012,VIRGINIA,"20,369"
2012,VIRGINIA,"6,474"
2012,VIRGINIA,"2,520"
2012,VIRGINIA,"1,200"
2012,VIRGINIA,940
2012,VIRGINIA,"2,030"
2012,VIRGINIA,"13,582"
2012,VIRGINIA,"1,126"
2012,VIRGINIA,"1,782"
2012,VIRGINIA,"6,540"
2012,VIRGINIA,188
2012,VIRGINIA,"2,684"
2012,VIRGINIA,530
2012,VIRGINIA,"2,886"
2012,VIRGINIA,"3,234"
2012,VIRGINIA,"1,620"
2012,VIRGINIA,"1,292"
2012,VIRGINIA,"2,069"
2012,VIRGINIA,"4,084"
2012,VIRGINIA,"4,211"
2012,VIRGINIA,"5,395"
2012,VIRGINIA,"5,973"
2012,VIRGINIA,"1,880"
2012,VIRGINIA,"6,518"
2012,VIRGINIA,"1,330"
2012,VIRGINIA,"4,266"
2012,VIRGINIA, (D)
2012,VIRGINIA,600
2012,VIRGINIA,210
2012,VIRGINIA,"1,480"
2012,VIRGINIA,"3,020"
2012,VIRGINIA,"7,453"
2012,WASHINGTON, (D)
2012,WASHINGTON,"2,881"
2012,WASHINGTON,872
2012,WASHINGTON,885
2012,WASHINGTON,"41,268"
2012,WASHINGTON,"951,736"
2012,WASHINGTON, (D)
2012,WASHINGTON, (D)
2012,WASHINGTON,"15,276"
2012,WASHINGTON, (D)
2012,WASHINGTON, (D)
2012,WASHINGTON, (D)
2012,WASHINGTON, (D)
2012,WASHINGTON,"100,630"
2012,WASHINGTON,"72,980"
2012,WASHINGTON, (D)
2012,WASHINGTON, (D)
2012,WASHINGTON, (D)
2012,WASHINGTON, (D)
2012,WASHINGTON,"2,760"
2012,WASHINGTON,"6,342"
2012,WASHINGTON,"31,318"
2012,WASHINGTON,"2,482"
2012,WASHINGTON,"5,248"
2012,WASHINGTON,"6,443"
2012,WASHINGTON,"1,339"
2012,WASHINGTON,"35,152"
2012,WASHINGTON,"1,616"
2012,WASHINGTON,"3,375"
2012,WASHINGTON,532
2012,WASHINGTON,368
2012,WASHINGTON,"25,492"
2012,WASHINGTON,330
2012,WASHINGTON, (D)
2012,WASHINGTON, (D)
2012,WASHINGTON,"13,448"
2012,WASHINGTON,"11,852"
2012,WASHINGTON, (D)
2012,WASHINGTON,"61,799"
2012,WEST VIRGINIA,"8,692"
2012,WEST VIRGINIA,910
2012,WEST VIRGINIA,"2,504"
2012,WEST VIRGINIA, (D)
2012,WEST VIRGINIA,"2,840"
2012,WEST VIRGINIA,"7,033"
2012,WEST VIRGINIA, (D)
2012,WEST VIRGINIA,"4,349"
2012,WEST VIRGINIA,536
2012,WEST VIRGINIA, (D)
2012,WEST VIRGINIA,884
2012,WEST VIRGINIA,"14,200"
2012,WEST VIRGINIA,"1,367"
2012,WEST VIRGINIA, (D)
2012,WEST VIRGINIA,"6,805"
2012,WEST VIRGINIA,"3,333"
2012,WEST VIRGINIA, (D)
2012,WEST VIRGINIA,"7,618"
2012,WEST VIRGINIA, (D)
2012,WEST VIRGINIA,"2,306"
2012,WEST VIRGINIA,"1,057"
2012,WEST VIRGINIA,704
2012,WEST VIRGINIA,346
2012,WEST VIRGINIA,"1,350"
2012,WEST VIRGINIA,"8,192"
2012,WEST VIRGINIA,"1,181"
2012,WEST VIRGINIA,"2,280"
2012,WEST VIRGINIA,245
2012,WEST VIRGINIA,"7,004"
2012,WEST VIRGINIA, (D)
2012,WEST VIRGINIA,"6,091"
2012,WEST VIRGINIA, (D)
2012,WEST VIRGINIA,"10,436"
2012,WEST VIRGINIA,"3,236"
2012,WEST VIRGINIA,"3,047"
2012,WEST VIRGINIA,"2,232"
2012,WEST VIRGINIA,"1,619"
2012,WEST VIRGINIA,"3,582"
2012,WEST VIRGINIA,"5,400"
2012,WEST VIRGINIA,"3,933"
2012,WEST VIRGINIA,"2,675"
2012,WEST VIRGINIA, (D)
2012,WEST VIRGINIA,"6,308"
2012,WEST VIRGINIA,"1,583"
2012,WEST VIRGINIA,"3,316"
2012,WEST VIRGINIA,"3,008"
2012,WEST VIRGINIA,"3,021"
2012,WEST VIRGINIA,"1,921"
2012,WEST VIRGINIA,"3,588"
2012,WEST VIRGINIA,"3,982"
2012,WEST VIRGINIA,"10,285"
2012,WEST VIRGINIA,"1,833"
2012,WEST VIRGINIA,"2,968"
2012,WEST VIRGINIA, (D)
2012,WISCONSIN,"4,500"
2012,WISCONSIN, (D)
2012,WISCONSIN,386
2012,WISCONSIN, (D)
2012,WISCONSIN, (D)
2012,WISCONSIN,"9,837"
2012,WISCONSIN, (D)
2012,WISCONSIN, (D)
2012,WISCONSIN,"113,909"
2012,WISCONSIN,"4,396"
2012,WISCONSIN,945
2012,WISCONSIN,"12,310"
2012,WISCONSIN,343
2012,WISCONSIN,"11,447"
2012,WISCONSIN,"14,918"
2012,WISCONSIN, (D)
2012,WISCONSIN, (D)
2012,WISCONSIN, (D)
2012,WISCONSIN,"302,374"
2012,WISCONSIN,113
2012,WISCONSIN, (D)
2012,WISCONSIN,"2,036"
2012,WISCONSIN,"2,690"
2012,WISCONSIN, (D)
2012,WISCONSIN,340
2012,WISCONSIN, (D)
2012,WISCONSIN,530
2012,WISCONSIN,59
2012,WISCONSIN,"13,698"
2012,WISCONSIN,"1,710"
2012,WISCONSIN, (D)
2012,WISCONSIN,"67,025"
2012,WISCONSIN,"9,365"
2012,WISCONSIN,330
2012,WISCONSIN, (D)
2012,WISCONSIN,"2,859"
2012,WISCONSIN, (D)
2012,WISCONSIN,575
2012,WISCONSIN, (D)
2012,WISCONSIN,615
2012,WISCONSIN,"46,425"
2012,WISCONSIN,"68,438"
2012,WISCONSIN,"63,607"
2012,WISCONSIN,"8,559"
2012,WISCONSIN,"9,274"
2012,WISCONSIN,"56,428"
2012,WISCONSIN,"4,650"
2012,WISCONSIN, (D)
2012,WISCONSIN,"2,017"
2012,WISCONSIN,"10,681"
2012,WISCONSIN,"1,919"
2012,WISCONSIN, (D)
2012,WISCONSIN,"15,535"
2012,WISCONSIN,"3,975"
2012,WISCONSIN, (D)
2012,WISCONSIN,"23,734"
2012,WISCONSIN,"456,739"
2012,WISCONSIN,"54,242"
2012,WISCONSIN, (D)
2012,WISCONSIN,"141,976"
2012,WISCONSIN,950
2012,WISCONSIN, (D)
2012,WISCONSIN,"9,860"
2012,WISCONSIN,"1,681"
2012,WISCONSIN,"6,036"
2012,WISCONSIN,"42,251"
2012,WISCONSIN, (D)
2012,WISCONSIN,"27,886"
2012,WISCONSIN,"11,026"
2012,WISCONSIN,"106,130"
2012,WYOMING, (D)
2012,WYOMING, (D)
2012,WYOMING,"171,512"
2012,WYOMING,"427,518"
2012,WYOMING,"1,115,399"
2012,WYOMING, (D)
2012,WYOMING,"352,500"
2012,WYOMING,"13,920"
2012,WYOMING, (D)
2012,WYOMING,"6,629"
2012,WYOMING, (D)
2012,WYOMING, (D)
2012,WYOMING, (D)
2012,WYOMING,"5,340"
2007,ALABAMA,"14,960"
2007,ALABAMA,525
2007,ALABAMA, (D)
2007,ALABAMA, (D)
2007,ALABAMA, (D)
2007,ALABAMA,"1,110"
2007,ALABAMA, (D)
2007,ALABAMA, (D)
2007,ALABAMA, (D)
2007,ALABAMA,"17,115"
2007,ALABAMA,"1,692"
2007,ALABAMA, (D)
2007,ALABAMA,"5,382"
2007,ALABAMA,"110,106"
2007,ALABAMA,"7,072"
2007,ALABAMA, (D)
2007,ALABAMA,"8,549"
2007,ALABAMA,"21,810"
2007,ALABAMA,"7,480"
2007,ALABAMA, (D)
2007,ALABAMA,"9,330"
2007,ALABAMA,"28,300"
2007,ALABAMA,"3,060"
2007,ALABAMA,"1,790"
2007,ALABAMA,"5,955"
2007,ALABAMA,"8,072"
2007,ALABAMA,"1,320"
2007,ALABAMA, (D)
2007,ALABAMA,"1,110"
2007,ALABAMA,"2,269"
2007,ALABAMA, (D)
2007,ALABAMA,"37,057"
2007,ALABAMA,340
2007,ALABAMA,"8,429"
2007,ALABAMA,450
2007,ALABAMA,420
2007,ALABAMA, (D)
2007,ALABAMA,"2,025"
2007,ALABAMA, (D)
2007,ALABAMA,30
2007,ALABAMA,"14,040"
2007,ALABAMA,664
2007,ALABAMA, (D)
2007,ALABAMA, (D)
2007,ALABAMA,"2,458"
2007,ALABAMA,"6,789"
2007,ALABAMA,"1,930"
2007,ALABAMA, (D)
2007,ALABAMA,"1,070"
2007,ALABAMA,"4,978"
2007,ALABAMA, (D)
2007,ALABAMA,"2,167"
2007,ALABAMA,"4,990"
2007,ALABAMA,"3,400"
2007,ALABAMA, (D)
2007,ALABAMA, (D)
2007,ALABAMA, (D)
2007,ALASKA,590
2007,ALASKA,"3,306"
2007,ALASKA,"9,072"
2007,ARIZONA, (D)
2007,ARIZONA, (D)
2007,ARIZONA, (D)
2007,ARIZONA,"6,150"
2007,ARIZONA,"17,860"
2007,ARIZONA, (D)
2007,ARIZONA, (D)
2007,ARIZONA,"574,009"
2007,ARIZONA, (D)
2007,ARIZONA,"104,310"
2007,ARIZONA,"380,388"
2007,ARKANSAS, (D)
2007,ARKANSAS,520
2007,ARKANSAS,"2,225"
2007,ARKANSAS,"3,240"
2007,ARKANSAS,"10,240"
2007,ARKANSAS,624
2007,ARKANSAS,"2,210"
2007,ARKANSAS,350
2007,ARKANSAS, (D)
2007,ARKANSAS, (D)
2007,ARKANSAS,"12,800"
2007,ARKANSAS,"8,330"
2007,ARKANSAS,"45,600"
2007,ARKANSAS,"51,040"
2007,ARKANSAS, (D)
2007,ARKANSAS,"43,300"
2007,ARKANSAS,"5,305"
2007,ARKANSAS, (D)
2007,ARKANSAS, (D)
2007,ARKANSAS,"1,190"
2007,ARKANSAS,548
2007,ARKANSAS, (D)
2007,ARKANSAS, (D)
2007,ARKANSAS,355
2007,ARKANSAS, (D)
2007,ARKANSAS,"958,830"
2007,ARKANSAS,"24,140"
2007,ARKANSAS,"107,920"
2007,ARKANSAS,"183,700"
2007,ARKANSAS,"6,415"
2007,ARKANSAS,"4,578"
2007,ARKANSAS,"7,796"
2007,ARKANSAS, (D)
2007,ARKANSAS,"3,185"
2007,ARKANSAS,"6,933"
2007,ARKANSAS, (D)
2007,ARKANSAS,300
2007,ARKANSAS,"56,646"
2007,ARKANSAS, (D)
2007,ARKANSAS,"1,140"
2007,ARKANSAS,"2,200"
2007,ARKANSAS, (D)
2007,ARKANSAS, (D)
2007,ARKANSAS, (D)
2007,ARKANSAS, (D)
2007,ARKANSAS,"1,120"
2007,ARKANSAS,540
2007,ARKANSAS, (D)
2007,ARKANSAS,"1,196"
2007,ARKANSAS,728
2007,ARKANSAS,"13,300"
2007,ARKANSAS, (D)
2007,ARKANSAS,"2,590"
2007,ARKANSAS, (D)
2007,CALIFORNIA,180
2007,CALIFORNIA, (D)
2007,CALIFORNIA, (D)
2007,CALIFORNIA, (D)
2007,CALIFORNIA,"5,650"
2007,CALIFORNIA,"4,556"
2007,CALIFORNIA, (D)
2007,CALIFORNIA,"34,400"
2007,CALIFORNIA,"21,000"
2007,CALIFORNIA,"3,885"
2007,CALIFORNIA,"65,828"
2007,CALIFORNIA,"25,675"
2007,CALIFORNIA, (D)
2007,CALIFORNIA,200
2007,CALIFORNIA,"21,620"
2007,CALIFORNIA,"17,370"
2007,CALIFORNIA,"285,460"
2007,CALIFORNIA, (D)
2007,CALIFORNIA,"117,715"
2007,CALIFORNIA, (D)
2007,CALIFORNIA,"214,724"
2007,CALIFORNIA,"194,800"
2007,CALIFORNIA,"649,115"
2007,CALIFORNIA, (D)
2007,CALIFORNIA,"1,277,757"
2007,CALIFORNIA,"1,447,034"
2007,CALIFORNIA,"445,900"
2007,CALIFORNIA,"558,799"
2007,CALIFORNIA,"1,584,965"
2007,CALIFORNIA,"471,411"
2007,CALIFORNIA,"343,865"
2007,CALIFORNIA,"2,878,261"
2007,CALIFORNIA, (D)
2007,CALIFORNIA,"13,870"
2007,CALIFORNIA, (D)
2007,CALIFORNIA,"8,665"
2007,CALIFORNIA,"17,260"
2007,CALIFORNIA,"30,900"
2007,CALIFORNIA,"241,597"
2007,CALIFORNIA,"43,712"
2007,CALIFORNIA,"2,080"
2007,CALIFORNIA,"785,335"
2007,CALIFORNIA,"97,330"
2007,CALIFORNIA,"42,200"
2007,CALIFORNIA,"556,937"
2007,CALIFORNIA,"1,043,340"
2007,CALIFORNIA,"1,121,269"
2007,CALIFORNIA,"48,804"
2007,CALIFORNIA,"106,610"
2007,COLORADO,"13,240"
2007,COLORADO,"3,150"
2007,COLORADO,"2,936"
2007,COLORADO,"3,120"
2007,COLORADO,"3,280"
2007,COLORADO, (D)
2007,COLORADO, (D)
2007,COLORADO,"7,831"
2007,COLORADO,130
2007,COLORADO,"39,870"
2007,COLORADO, (D)
2007,COLORADO, (D)
2007,COLORADO,"393,297"
2007,COLORADO, (D)
2007,COLORADO, (D)
2007,COLORADO, (D)
2007,COLORADO, (D)
2007,COLORADO, (D)
2007,COLORADO, (D)
2007,COLORADO, (D)
2007,COLORADO, (D)
2007,COLORADO, (D)
2007,COLORADO,"56,705"
2007,COLORADO, (D)
2007,COLORADO, (D)
2007,COLORADO, (D)
2007,COLORADO,"18,990"
2007,COLORADO, (D)
2007,COLORADO,"1,610"
2007,COLORADO,65
2007,COLORADO, (D)
2007,COLORADO, (D)
2007,COLORADO,"43,480"
2007,COLORADO,"10,900"
2007,COLORADO,"33,085"
2007,CONNECTICUT,"6,229"
2007,CONNECTICUT,"28,340"
2007,CONNECTICUT,"53,530"
2007,CONNECTICUT,"1,340"
2007,CONNECTICUT,"15,710"
2007,CONNECTICUT,"26,440"
2007,CONNECTICUT,"2,873"
2007,CONNECTICUT,"8,630"
2007,DELAWARE,"2,695"
2007,DELAWARE,738
2007,DELAWARE,"1,981"
2007,FLORIDA,"177,664"
2007,FLORIDA, (D)
2007,FLORIDA, (D)
2007,FLORIDA,"2,540"
2007,FLORIDA, (D)
2007,FLORIDA, (D)
2007,FLORIDA,"15,280"
2007,FLORIDA,"230,544"
2007,FLORIDA,"1,575,730"
2007,FLORIDA,"7,653"
2007,FLORIDA,"123,640"
2007,FLORIDA, (D)
2007,FLORIDA, (D)
2007,FLORIDA, (D)
2007,FLORIDA,"4,945"
2007,FLORIDA,"836,458"
2007,FLORIDA,"213,120"
2007,FLORIDA, (D)
2007,FLORIDA,"24,105"
2007,FLORIDA,"406,880"
2007,FLORIDA,"11,280"
2007,FLORIDA,"204,230"
2007,FLORIDA, (D)
2007,FLORIDA,"13,580"
2007,FLORIDA, (D)
2007,FLORIDA,"7,800"
2007,FLORIDA,"3,290"
2007,FLORIDA,600
2007,FLORIDA,"22,637"
2007,FLORIDA,"27,500"
2007,FLORIDA, (D)
2007,FLORIDA,"66,400"
2007,FLORIDA,"70,520"
2007,FLORIDA, (D)
2007,FLORIDA,"285,595"
2007,FLORIDA,"2,380"
2007,FLORIDA, (D)
2007,FLORIDA,130
2007,FLORIDA, (D)
2007,FLORIDA,"580,179"
2007,FLORIDA,"5,260"
2007,FLORIDA,"10,236"
2007,FLORIDA,"363,886"
2007,FLORIDA, (D)
2007,FLORIDA,"53,330"
2007,FLORIDA,"172,690"
2007,FLORIDA,"211,578"
2007,FLORIDA,"431,970"
2007,FLORIDA,"138,140"
2007,FLORIDA,"737,568"
2007,FLORIDA,"490,440"
2007,FLORIDA,"483,335"
2007,FLORIDA,"152,216"
2007,FLORIDA,"361,910"
2007,FLORIDA,"356,065"
2007,FLORIDA,"210,555"
2007,FLORIDA,"50,510"
2007,FLORIDA,"334,440"
2007,FLORIDA, (D)
2007,FLORIDA, (D)
2007,FLORIDA,"461,013"
2007,FLORIDA, (D)
2007,FLORIDA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA,630
2007,GEORGIA,522
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA,660
2007,GEORGIA,"1,760"
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA,"5,618"
2007,GEORGIA, (D)
2007,GEORGIA,240
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA,850
2007,GEORGIA,"11,121"
2007,GEORGIA, (D)
2007,GEORGIA,"7,150"
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA,"12,096"
2007,GEORGIA, (D)
2007,GEORGIA,"1,305"
2007,GEORGIA,392
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA,"2,880"
2007,GEORGIA, (D)
2007,GEORGIA,760
2007,GEORGIA,180
2007,GEORGIA,"21,920"
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA,"3,580"
2007,GEORGIA, (D)
2007,GEORGIA,"3,974"
2007,GEORGIA,"40,895"
2007,GEORGIA,"2,060"
2007,GEORGIA, (D)
2007,GEORGIA,"2,670"
2007,GEORGIA, (D)
2007,GEORGIA,"30,940"
2007,GEORGIA, (D)
2007,GEORGIA,490
2007,GEORGIA,"6,230"
2007,GEORGIA, (D)
2007,GEORGIA,"1,200"
2007,GEORGIA,"1,750"
2007,GEORGIA,"2,170"
2007,GEORGIA,"1,110"
2007,GEORGIA,"1,840"
2007,GEORGIA,400
2007,GEORGIA,"1,350"
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA,"2,023,115"
2007,GEORGIA,"177,300"
2007,GEORGIA,"147,000"
2007,GEORGIA, (D)
2007,GEORGIA,"134,422"
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA,"62,180"
2007,GEORGIA,90
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA,"5,700"
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA, (D)
2007,GEORGIA,"2,560"
2007,GEORGIA, (D)
2007,GEORGIA,"1,364"
2007,GEORGIA,"2,756"
2007,GEORGIA,380
2007,GEORGIA, (D)
2007,GEORGIA,635
2007,GEORGIA, (D)
2007,GEORGIA,240
2007,GEORGIA, (D)
2007,GEORGIA,"1,300"
2007,GEORGIA, (D)
2007,GEORGIA,"2,412"
2007,GEORGIA, (D)
2007,HAWAII,"764,983"
2007,HAWAII,"102,395"
2007,HAWAII,"26,546"
2007,HAWAII,"25,180"
2007,IDAHO,70
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO,"24,600"
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO,"1,320"
2007,IDAHO, (D)
2007,IDAHO,"12,450"
2007,IDAHO,"46,230"
2007,IDAHO, (D)
2007,IDAHO,"8,595"
2007,IDAHO,"91,583"
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO,"26,246"
2007,IDAHO,"1,055,084"
2007,IDAHO, (D)
2007,IDAHO,"65,600"
2007,IDAHO, (D)
2007,IDAHO, (D)
2007,IDAHO,"163,610"
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS,"12,320"
2007,ILLINOIS,340
2007,ILLINOIS,"6,580"
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS,870
2007,ILLINOIS,"7,790"
2007,ILLINOIS,"1,250"
2007,ILLINOIS,"4,275"
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS,"8,535"
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS,270
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS,"68,875"
2007,ILLINOIS, (D)
2007,ILLINOIS,"8,400"
2007,ILLINOIS, (D)
2007,ILLINOIS,"40,980"
2007,ILLINOIS,"8,960"
2007,ILLINOIS, (D)
2007,ILLINOIS,"1,210"
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS,"5,850"
2007,ILLINOIS,"10,400"
2007,ILLINOIS,"1,000"
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS,"2,650"
2007,ILLINOIS,"8,110"
2007,ILLINOIS,"1,117"
2007,ILLINOIS,"1,330"
2007,ILLINOIS, (D)
2007,ILLINOIS,490
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS,"2,720"
2007,ILLINOIS, (D)
2007,ILLINOIS,"2,575"
2007,ILLINOIS,"7,200"
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS,800
2007,ILLINOIS, (D)
2007,ILLINOIS,385
2007,ILLINOIS,"2,790"
2007,ILLINOIS, (D)
2007,ILLINOIS,"8,000"
2007,ILLINOIS,266
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS, (D)
2007,ILLINOIS,"5,135"
2007,ILLINOIS,"1,646"
2007,ILLINOIS,"2,990"
2007,ILLINOIS,"11,684"
2007,ILLINOIS, (D)
2007,ILLINOIS,"6,080"
2007,ILLINOIS, (D)
2007,INDIANA, (D)
2007,INDIANA, (D)
2007,INDIANA,"4,446"
2007,INDIANA, (D)
2007,INDIANA,"2,170"
2007,INDIANA,"1,930"
2007,INDIANA,828
2007,INDIANA,"4,140"
2007,INDIANA, (D)
2007,INDIANA,"2,220"
2007,INDIANA, (D)
2007,INDIANA,300
2007,INDIANA,510
2007,INDIANA,"6,130"
2007,INDIANA,"3,098"
2007,INDIANA, (D)
2007,INDIANA, (D)
2007,INDIANA, (D)
2007,INDIANA,"4,200"
2007,INDIANA, (D)
2007,INDIANA,"2,910"
2007,INDIANA, (D)
2007,INDIANA,"3,140"
2007,INDIANA,"6,530"
2007,INDIANA, (D)
2007,INDIANA,"30,180"
2007,INDIANA, (D)
2007,INDIANA,"35,057"
2007,INDIANA,"13,060"
2007,INDIANA, (D)
2007,INDIANA, (D)
2007,INDIANA,"10,950"
2007,INDIANA, (D)
2007,INDIANA,"6,760"
2007,INDIANA,90
2007,INDIANA,795
2007,INDIANA,400
2007,INDIANA,"18,285"
2007,INDIANA, (D)
2007,INDIANA, (D)
2007,INDIANA,"19,810"
2007,INDIANA, (D)
2007,INDIANA, (D)
2007,INDIANA,"1,040"
2007,INDIANA,920
2007,INDIANA, (D)
2007,INDIANA,"1,800"
2007,INDIANA, (D)
2007,INDIANA,184
2007,INDIANA,"2,205"
2007,INDIANA, (D)
2007,INDIANA, (D)
2007,INDIANA,384
2007,INDIANA, (D)
2007,INDIANA,913
2007,INDIANA,"6,100"
2007,INDIANA,"4,595"
2007,INDIANA, (D)
2007,INDIANA, (D)
2007,INDIANA,90
2007,INDIANA,"7,233"
